lg pos1 pos2 rate
21 7659407 7774754 3.477157149
21 7774756 7996834 1.599768552
21 7996836 8011751 6.7e-06
21 8011753 8421409 3.213924298
21 8421411 8732209 7.074192728
21 8732211 9653768 4.37898127
21 9653770 9659704 307.5807278
21 9659706 9691438 9.138677759
21 9691440 9798803 5.259240907
21 9798805 9876134 6.759681111
21 9876136 10063485 3.307687709
21 10063487 10112146 10.00172006
21 10112148 10170111 1.73e-06
21 10170113 10177661 1.32e-05
21 10177663 10314804 11.07727554
21 10314806 10397523 18.28473144
21 10397525 10530722 12.12278996
21 10530724 10627211 11.90712309
21 10627213 10669783 5.34821244
21 10669785 10867763 12.03241287
21 10867765 10879335 8.64e-06
21 10879337 10889159 1.02e-05
21 10889161 10951337 1.61e-06
21 10951339 10957080 1.74e-05
21 10957082 11016180 11.27434687
21 11016182 11139331 9.051974405
21 11139333 11253348 20.44539674
21 11253350 11391821 15.52667524
21 11391823 11623041 7.281447539
21 11623043 15799171 6.820017322
