chr pos
12 5953462
12 5956957
12 5957005
12 5977039
12 5982609
12 5983661
12 5983790
12 6004201
12 6005589
12 6007498
12 6115343
12 6115909
12 6115940
12 6135284
12 6135511
12 6135537
12 6135749
12 6135816
12 6139534
12 6139563
12 6228809
12 6228829
12 6228849
12 6229130
12 6233391
12 6233403
12 6233444
12 6257291
12 6322227
12 6322260
12 6330959
12 6339422
12 6348661
12 6348680
12 6384528
12 6384529
12 6384579
12 6384673
12 6384752
12 6463375
12 6468789
12 6469088
12 6469235
12 6471342
12 6471436
12 6486330
12 6486343
12 6486346
12 6486348
12 6486358
12 6486604
12 6507150
12 6507181
12 6562849
12 6620185
12 6641002
12 6641010
12 6641436
12 6662110
12 6662417
12 6662418
12 6724191
12 6741946
12 6748823
12 6776017
12 6784340
12 6784342
12 6875096
12 6898716
12 6907045
12 6907631
12 6938020
12 6938216
12 6938471
12 6964078
12 6970179
12 6970459
12 6981834
12 6987832
12 7001702
12 7001974
12 7032151
12 7041673
12 7041740
12 7056779
12 7080488
12 7082219
12 7091283
12 7138530
12 7156874
12 7188584
12 7234331
12 7381376
12 7381844
12 7381856
12 7405610
12 7409385
12 7449093
12 7449133
12 7456089
12 7456395
12 7456873
12 7463854
12 7465221
12 7471178
12 7490260
12 7534322
12 7534416
12 7561607
12 7643372
12 7692898
12 7693152
12 7798333
12 7821649
12 7855142
12 7858497
12 7862811
12 7864011
12 7914513
12 7935106
12 7935227
12 7935327
12 7935354
12 7935365
12 7935725
12 7935766
12 7959298
12 7992320
12 8151464
12 8154260
12 8154268
12 8167858
12 8214574
12 8277328
12 8428677
12 8429176
12 8429226
12 8441134
12 8487888
12 8492335
12 8539360
12 8570679
12 8570687
12 8570721
12 8576712
12 8578607
12 8713541
12 8789152
12 8800661
12 8804139
12 8804241
12 8812385
12 8823258
12 8857008
12 8878980
12 8878990
12 8930615
12 8932740
12 8963439
12 9056963
12 9094268
12 9094269
12 9094460
12 9134671
12 9151026
12 9151743
12 9152734
12 9158141
12 9181024
12 9181070
12 9190452
12 9331472
12 9331587
12 9331589
12 9355000
12 9364477
12 9378829
12 9391469
12 9436429
12 9492356
12 9502157
12 9502177
12 9518754
12 9562358
12 9576617
12 9576618
12 9612720
12 9618693
12 9630543
12 9630569
12 9630949
12 9647712
12 9668260
12 9670372
12 9774741
12 9814458
12 9814460
12 9859994
12 9909833
12 9943756
12 9960275
12 10138744
12 10153696
12 10204664
12 10215707
12 10276450
12 10276484
12 10276788
12 10329368
12 10330232
12 10442082
12 10449409
12 10508746
12 10509022
12 10509244
12 10509433
12 10517204
12 10542362
12 10556222
12 10556420
12 10565175
12 10579586
12 10584619
12 10588927
12 10642875
12 10642938
12 10643080
12 10643100
12 10651834
12 10689594
12 10690838
12 10730959
12 10730973
12 10752360
12 10759560
12 10759574
12 10764252
12 10769983
12 10780431
12 10780882
12 10797325
12 10816494
12 10816776
12 10826844
12 10826918
12 10831980
12 10863728
12 10872672
12 10872892
12 10900981
12 10907815
12 10990530
12 10990742
12 10996234
12 10998692
12 10998740
12 10998807
12 11006695
12 11006708
12 11015403
12 11015547
12 11026852
12 11057514
12 11089606
12 11089978
12 11092633
12 11142049
12 11142173
12 11157583
12 11157657
12 11157767
12 11157811
12 11201778
12 11201790
12 11201876
12 11290680
12 11290964
12 11319637
12 11319647
12 11324144
12 11324149
12 11330958
12 11383367
12 11383841
12 11398069
12 11398098
12 11398264
12 11398299
12 11404468
12 11407086
12 11407110
12 11416893
12 11423833
12 11423838
12 11423879
12 11424070
12 11438183
12 11524165
12 11539200
12 11539907
12 11589962
12 11594703
12 11594810
12 11617856
12 11620573
12 11620830
12 11661216
12 11722290
12 11722315
12 11722317
12 11753994
12 11755299
12 11755316
12 11775473
12 11775491
12 11798079
12 11798538
12 11817261
12 11830414
12 11841304
12 11881556
12 11881634
12 11893467
12 11909073
12 11909170
12 11911156
12 11911167
12 11918099
12 11930662
12 11930766
12 11970080
12 11970081
12 11970130
12 12000213
12 12000264
12 12000409
12 12000576
12 12000595
12 12000851
12 12000882
12 12000890
12 12005625
12 12022831
12 12023043
12 12038490
12 12038507
12 12079875
12 12079904
12 12100827
12 12133029
12 12133030
12 12135744
12 12191481
12 12191552
12 12191705
12 12212435
12 12212496
12 12244997
12 12245230
12 12245234
12 12245282
12 12245669
12 12245674
12 12245687
12 12245688
12 12245697
12 12245725
12 12245726
12 12245762
12 12245793
12 12245835
12 12292772
12 12292892
12 12292907
12 12365564
12 12375608
12 12375871
12 12406171
12 12406642
12 12413946
12 12414009
12 12414118
12 12415760
12 12429737
12 12469529
12 12469641
12 12475091
12 12506577
12 12523896
12 12523903
12 12524206
12 12527832
12 12550372
12 12550375
12 12573161
12 12575842
12 12576008
12 12578111
12 12578370
12 12600587
12 12603038
12 12627067
12 12662871
12 12675639
12 12796628
12 12844288
12 12878719
12 12938151
12 12938356
12 12938395
12 12938675
12 12950641
12 13084249
12 13089192
12 13153561
12 13161004
12 13161006
12 13163603
12 13175156
12 13175532
12 13175555
12 13175593
12 13185885
12 13185971
12 13186451
12 13190615
12 13190633
12 13190889
12 13196311
12 13212830
12 13230005
12 13279506
12 13281213
12 13281643
12 13298744
12 13319940
12 13396316
12 13417321
12 13422090
12 13422091
12 13457198
12 13457226
12 13457429
12 13483594
12 13483631
12 13512052
12 13512076
12 13512524
12 13522890
12 13523017
12 13523303
12 13523677
12 13545013
12 13545250
12 13557622
12 13557974
12 13560201
12 13587067
12 13587277
12 13590000
12 13590011
12 13590063
12 13601071
12 13601101
12 13601131
12 13601299
12 13609068
12 13609102
12 13609105
12 13638459
12 13638501
12 13638515
12 13638535
12 13638539
12 13642077
12 13685214
12 13685380
12 13724909
12 13724932
12 13749208
12 13752073
12 13784921
12 13784987
12 13799126
12 13831668
12 13831705
12 13835850
12 13872299
12 13872326
12 13893168
12 13893259
12 13893261
12 13893289
12 13911980
12 13912218
12 13931408
12 13931789
12 13931790
12 13935669
12 13975917
12 14003976
12 14003994
12 14004042
12 14017310
12 14017746
12 14034594
12 14034680
12 14045398
12 14048960
12 14049307
12 14064067
12 14080169
12 14080369
12 14080564
12 14099153
12 14101015
12 14101037
12 14160733
12 14195006
12 14195309
12 14198352
12 14212206
12 14212359
12 14212371
12 14212547
12 14212548
12 14275546
12 14275554
12 14287803
12 14314123
12 14314228
12 14319192
12 14319210
12 14323497
12 14323498
12 14344270
12 14349237
12 14371811
12 14372207
12 14409807
12 14410214
12 14477290
12 14477338
12 14477717
12 14482069
12 14482087
12 14484220
12 14486887
12 14487303
12 14488265
12 14491255
12 14535227
12 14557099
12 14557153
12 14590890
12 14607140
12 14607196
12 14607205
12 14607206
12 14608129
12 14617246
12 14631764
12 14637051
12 14637088
12 14693992
12 14756403
12 14765224
12 14765391
12 14774397
12 14774473
12 14775241
12 14893864
12 14893968
12 14894020
12 14913964
12 14913966
12 14914268
12 14914269
12 14914273
12 14914335
12 14966385
12 14966387
12 14966396
12 14996156
12 15023145
12 15023480
12 15036944
12 15047278
12 15075995
12 15075996
12 15076585
12 15076596
12 15104852
12 15105347
12 15143422
12 15166278
12 15185133
12 15189464
12 15189835
12 15191491
12 15191565
12 15191566
12 15196167
12 15196291
12 15196312
12 15196332
12 15202042
12 15202139
12 15202224
12 15202409
12 15202526
12 15212727
12 15212730
12 15216422
12 15237771
12 15238132
12 15263075
12 15277197
12 15277237
12 15277254
12 15277518
12 15277557
12 15310327
12 15310392
12 15310598
12 15321014
12 15321023
12 15321032
12 15321052
12 15321053
12 15321375
12 15321380
12 15321417
12 15330724
12 15330956
12 15330981
12 15331186
12 15360707
12 15420349
12 15436213
12 15436724
12 15436741
12 15437334
12 15440772
12 15441150
12 15484703
12 15484914
12 15485658
12 15485672
12 15485737
12 15488722
12 15495219
12 15495283
12 15517737
12 15517960
12 15525263
12 15525291
12 15525483
12 15525507
12 15525545
12 15525773
12 15525782
12 15525818
12 15549590
12 15598396
12 15598397
12 15612242
12 15634706
12 15721857
12 15723438
12 15771010
12 15795571
12 15795640
12 15795671
12 15795696
12 15795705
12 15809691
12 15822693
12 15822905
12 15852587
12 15862957
12 15865519
12 15890771
12 15897661
12 15897666
12 15900872
12 15916321
12 15929016
12 15961237
12 15961406
12 15962289
12 15966923
12 15987224
12 15987236
12 16008581
12 16008582
12 16008587
12 16017450
12 16017493
12 16017505
12 16017506
12 16029316
12 16053466
12 16053525
12 16062172
12 16062188
12 16062455
12 16062456
12 16062869
12 16087071
12 16124664
12 16174624
12 16175005
12 16175019
12 16178157
12 16178175
12 16178182
12 16178192
12 16178193
12 16178415
12 16202583
12 16206246
12 16220808
12 16228228
12 16233326
12 16233387
12 16241543
12 16243767
12 16262587
12 16262588
12 16262750
12 16274214
12 16274247
12 16335677
12 16364336
12 16364340
12 16364343
12 16378181
12 16402940
12 16403003
12 16403194
12 16483254
12 16483259
12 16483308
12 16483393
12 16483496
12 16507574
12 16511745
12 16517601
12 16517633
12 16525488
12 16536113
12 16550611
12 16572410
12 16586195
12 16586314
12 16586348
12 16609162
12 16609275
12 16609774
12 16609781
12 16609828
12 16675949
12 16681088
12 16702652
12 16702687
12 16703039
12 16703089
12 16716897
12 16716914
12 16731260
12 16731360
12 16731364
12 16731479
12 16731514
12 16731536
12 16769890
12 16770005
12 16770055
12 16770127
12 16771146
12 16771178
12 16771184
12 16777831
12 16778229
12 16778266
12 16788932
12 16811039
12 16814851
12 16829247
12 16829250
12 16844328
12 16844361
12 16863750
12 16863776
12 16908472
12 16908502
12 16908547
12 16911423
12 16977844
12 16978039
12 16994342
12 17038317
12 17038333
12 17038357
12 17038361
12 17063192
12 17063231
12 17063542
12 17063586
12 17063745
12 17100949
12 17100960
12 17101016
12 17151703
12 17208929
12 17279108
12 17300674
12 17301909
12 17301949
12 17308152
12 17327053
12 17366819
12 17395241
12 17395316
12 17414115
12 17414127
12 17421142
12 17606848
12 17607338
12 17607429
12 17607845
12 17652854
12 17653245
12 17653255
12 17653386
12 17678908
12 17705825
12 17705912
12 17707711
12 17707726
12 17727404
12 17743933
12 17778061
12 17788433
12 17788478
12 17788480
12 17788868
12 17788873
12 17795302
12 17806857
12 17806871
12 17811235
12 17811243
12 17811395
12 17811474
12 17811524
12 17811851
12 17811970
12 17820179
12 17827524
12 17827576
12 17876084
12 17876089
12 17876259
12 17876281
12 17877684
12 17877698
12 17877707
12 17886858
12 17888106
12 17922048
12 17951957
12 18019008
12 18082041
12 18110660
12 18110702
12 18111113
12 18111118
12 18265418
12 18265706
12 18266018
12 18277591
12 18277596
12 18277640
12 18277642
12 18277672
12 18371853
12 18377585
12 18472022
12 18472267
12 18486762
12 18575618
12 18575818
12 18641496
12 18641959
12 18646086
12 18683703
12 18747192
12 18814256
12 18814259
12 18826903
12 18826936
12 18826963
12 18828009
12 18828341
12 18833009
12 18833012
12 18833034
12 18833039
12 18833090
12 18833093
12 18833106
12 18889963
12 18889979
12 18893214
12 18893249
12 18893334
12 18964858
12 18964931
12 18964986
12 18980524
12 18980553
12 18986486
12 18994673
12 19004704
12 19114700
12 19142183
12 19199659
12 19204687
12 19204857
12 19204872
12 19205007
12 19205040
12 19207658
12 19207659
12 19207679
12 19208051
12 19211648
12 19218552
12 19218947
12 19218970
12 19225644
12 19233221
12 19240794
12 19266690
12 19340921
12 19344997
12 19345053
12 19383627
12 19383652
12 19384072
12 19384118
12 19406799
12 19407274
12 19416365
12 19416415
12 19416417
12 19416486
12 19416683
12 19416688
12 19416746
12 19416748
12 19416754
12 19501252
12 19501289
12 19501290
12 19541648
12 19541703
12 19559968
12 19561805
12 19567635
12 19567644
12 19567705
12 19570254
12 19570263
12 19570619
12 19570648
12 19581049
12 19581102
12 19591627
12 19617679
12 19617912
12 19617913
12 19645294
12 19663686
12 19665582
12 19716182
12 19716284
12 19729176
12 19729227
12 19737310
12 19738001
12 19738010
12 19767432
12 19771802
12 19771805
12 19782730
12 19782739
12 19782780
12 19783456
12 19788341
12 19788344
12 19788569
12 19789901
12 19804124
12 19806610
12 19824189
12 19839357
12 19841601
12 19848387
12 19848491
12 19857863
12 19857883
12 19858013
12 19860977
12 19861148
12 19861182
12 19887426
12 19887715
12 19887880
12 19888153
12 20093876
12 20094014
12 20106907
12 20106910
12 20106984
12 20108197
12 20108226
12 20111216
12 20114624
12 20118892
12 20216577
12 20216617
12 20216765
12 20232718
12 20232735
12 20232736
12 20232750
12 20232768
12 20233104
12 20233110
12 20233113
12 20233122
12 20233131
12 20233132
12 20233148
12 20243058
12 20243148
12 20243802
12 20243944
12 20243957
12 20265775
12 20271141
12 20271248
12 20272859
12 20272911
12 20272937
12 20272946
12 20274903
12 20274942
12 20274964
12 20274968
12 20275322
12 20275325
12 20284701
12 20284702
12 20284710
12 20296704
12 20312414
12 20312415
12 20312428
12 20312562
12 20334954
12 20335015
12 20337627
12 20337672
12 20344017
12 20346241
12 20346890
12 20346902
12 20347424
12 20347425
12 20358952
12 20358984
12 20358990
12 20358994
12 20359154
12 20375670
12 20375678
12 20376244
12 20383630
12 20383634
12 20383684
12 20383685
12 20397911
12 20397912
12 20404035
12 20409066
12 20409086
12 20409294
12 20409319
12 20409364
12 20425419
12 20425422
12 20425643
12 20427978
12 20427986
12 20471055
12 20475642
12 20499040
12 20499062
12 20499091
12 20510223
12 20510237
12 20510531
12 20537995
12 20568075
12 20574068
12 20607575
12 20607576
12 20632608
12 20632691
12 20658600
12 20691283
12 20724940
12 20724953
13 41438
13 49623
13 49639
13 49659
13 49675
13 54167
13 54628
13 82578
13 100469
13 122230
13 122281
13 122803
13 122954
13 153764
13 153771
13 153996
13 155094
13 155110
13 216013
13 216021
13 216051
13 216418
13 216444
13 226107
13 226240
13 235176
13 235177
13 235179
13 235409
13 235460
13 294055
13 294077
13 294157
13 294160
13 294167
13 311299
13 314553
13 314616
13 314790
13 333134
13 333151
13 343032
13 343076
13 343420
13 347523
13 347536
13 355163
13 364604
13 364610
13 365473
13 365514
13 365526
13 384114
13 386612
13 386642
13 386659
13 392431
13 424877
13 424887
13 424909
13 429665
13 445195
13 445467
13 445472
13 499246
13 500007
13 507803
13 507808
13 507918
13 508022
13 508333
13 522756
13 525702
13 525786
13 547416
13 547565
13 547569
13 562677
13 562731
13 570647
13 575709
13 578717
13 578732
13 578733
13 578745
13 579091
13 582766
13 584973
13 591578
13 592127
13 594906
13 594983
13 595003
13 595170
13 595176
13 595185
13 595197
13 607626
13 621007
13 621428
13 637117
13 637173
13 641144
13 666566
13 681121
13 701187
13 703710
13 703761
13 710497
13 710518
13 710536
13 710737
13 710831
13 710864
13 713266
13 801146
13 805738
13 805751
13 815711
13 834446
13 834543
13 867471
13 867530
13 870719
13 938498
13 952383
13 979060
13 979062
13 979100
13 982270
13 982314
13 982494
13 982515
13 991232
13 1049679
13 1058931
13 1058980
13 1060868
13 1061245
13 1113224
13 1113659
13 1120910
13 1120911
13 1121038
13 1121075
13 1121081
13 1121093
13 1131650
13 1133788
13 1156671
13 1157412
13 1157511
13 1161801
13 1176556
13 1176622
13 1204039
13 1204050
13 1204084
13 1243606
13 1243768
13 1338049
13 1341397
13 1341435
13 1367934
13 1368159
13 1378631
13 1378692
13 1534854
13 1535125
13 1535200
13 1614109
13 1624862
13 1624879
13 1624910
13 1624937
13 1625393
13 1659615
13 1659649
13 1664956
13 1665238
13 1689415
13 1689727
13 1691389
13 1691794
13 1710354
13 1710355
13 1764748
13 1806198
13 1841116
13 1876278
13 1876300
13 1880857
13 1915485
13 1915545
13 1915606
13 1920239
13 1995578
13 2011459
13 2036194
13 2036201
13 2036445
13 2072599
13 2072604
13 2099873
13 2113122
13 2113263
13 2206203
13 2237026
13 2248394
13 2267371
13 2285445
13 2285596
13 2290995
13 2331778
13 2378094
13 2383161
13 2383417
13 2383452
13 2383457
13 2411592
13 2411849
13 2413680
13 2416881
13 2416927
13 2428271
13 2435543
13 2471770
13 2471809
13 2474373
13 2476125
13 2476311
13 2527159
13 2527184
13 2527241
13 2527694
13 2527723
13 2546389
13 2551522
13 2551530
13 2551569
13 2551701
13 2579900
13 2580266
13 2580291
13 2596513
13 2596550
13 2596569
13 2610490
13 2610880
13 2616423
13 2616435
13 2616473
13 2626635
13 2629931
13 2630122
13 2630161
13 2630241
13 2642571
13 2642588
13 2649358
13 2649388
13 2654285
13 2654573
13 2654575
13 2759221
13 2759225
13 2759229
13 2842910
13 2843318
13 2864435
13 2891845
13 2937381
13 2937631
13 2937695
13 2937696
13 2937700
13 2947663
13 2947855
13 2983596
13 3010981
13 3022083
13 3022185
13 3055812
13 3110677
13 3110693
13 3110738
13 3110793
13 3111884
13 3117263
13 3117585
13 3163195
13 3163387
13 3163392
13 3163396
13 3163402
13 3239076
13 3242018
13 3242044
13 3242360
13 3242369
13 3350740
13 3351871
13 3352269
13 3358412
13 3358579
13 3358621
13 3358926
13 3358927
13 3361912
13 3373502
13 3373563
13 3373825
13 3373995
13 3374024
13 3374144
13 3374188
13 3383608
13 3383621
13 3383624
13 3383668
13 3383699
13 3384894
13 3385040
13 3385051
13 3392056
13 3392288
13 3392305
13 3424188
13 3425199
13 3449542
13 3449964
13 3450165
13 3450168
13 3450183
13 3450186
13 3503795
13 3534241
13 3538417
13 3541989
13 3542265
13 3542270
13 3542711
13 3542733
13 3542747
13 3542791
13 3574854
13 3597769
13 3653588
13 3653621
13 3653797
13 3665480
13 3665525
13 3705478
13 3715659
13 3733782
13 3745292
13 3757078
13 3757096
13 3764264
13 3764588
13 3777882
13 3777908
13 3777971
13 3780947
13 3781295
13 3820080
13 3820178
13 3820456
13 3835756
13 3835769
13 3835791
13 3835820
13 3852299
13 3852314
13 3854118
13 3854214
13 3874445
13 3891956
13 3891972
13 3892018
13 3892036
13 3896139
13 3896201
13 3920613
13 3920652
13 3920667
13 3926704
13 3936105
13 3960441
13 3978076
13 3978143
13 3982574
13 3993113
13 4037161
13 4054904
13 4054929
13 4055279
13 4055281
13 4055297
13 4064047
13 4064348
13 4064497
13 4072731
13 4076461
13 4094640
13 4094648
13 4094670
13 4094674
13 4094712
13 4094815
13 4095024
13 4120521
13 4139807
13 4141092
13 4141552
13 4141656
13 4154481
13 4155990
13 4170309
13 4170326
13 4188478
13 4210191
13 4229508
13 4229511
13 4229518
13 4229538
13 4229567
13 4229578
13 4229826
13 4249335
13 4249660
13 4295491
13 4295541
13 4295562
13 4295640
13 4295696
13 4295701
13 4295705
13 4295710
13 4373208
13 4385457
13 4393785
13 4398903
13 4399754
13 4399804
13 4399806
13 4399842
13 4399899
13 4399901
13 4401059
13 4402248
13 4402295
13 4408215
13 4408262
13 4408473
13 4408489
13 4408644
13 4412842
13 4423224
13 4423259
13 4432570
13 4565519
13 4565798
13 4565893
13 4566982
13 4583736
13 4605169
13 4625912
13 4640968
13 4641215
13 4641235
13 4649941
13 4657493
13 4674671
13 4674700
13 4677887
13 4677943
13 4678220
13 4711852
13 4711896
13 4744547
13 4778319
13 4811557
13 4811559
13 4811682
13 4863279
13 4865724
13 4876727
13 4917495
13 4922600
13 4922829
13 4942481
13 4953494
13 4953712
13 4981629
13 4987478
13 4988474
13 4988498
13 4988507
13 5066776
13 5097537
13 5128983
13 5146460
13 5146467
13 5146468
13 5146486
13 5146785
13 5158968
13 5158991
13 5159309
13 5200374
13 5200401
13 5205127
13 5214604
13 5234030
13 5234037
13 5259550
13 5259916
13 5259940
13 5259964
13 5301144
13 5301392
13 5301393
13 5301411
13 5324497
13 5357503
13 5390394
13 5439738
13 5439814
13 5457720
13 5457733
13 5457734
13 5457745
13 5457747
13 5457748
13 5486908
13 5488127
13 5488584
13 5488622
13 5516683
13 5516760
13 5564752
13 5567089
13 5567090
13 5567492
13 5567538
13 5592714
13 5640978
13 5669181
13 5696204
13 5707946
13 5732996
13 5733198
13 5748907
13 5749349
13 5753967
13 5816579
13 5832892
13 5837670
13 5837816
13 5837891
13 5837902
13 5840507
13 5840524
13 5840541
13 5840571
13 5869666
13 5876516
13 5876562
13 5876623
13 5877782
13 5878004
13 5878021
13 5878122
13 5878125
13 5878128
13 5891072
13 5900916
13 5901089
13 5948819
13 5948849
13 5948855
13 5959014
13 5959213
13 5985118
13 5985156
13 5985175
13 6039960
13 6040057
13 6075581
13 6075634
13 6075784
13 6080037
13 6080432
13 6080486
13 6096893
13 6096913
13 6097063
13 6097096
13 6141683
13 6141984
13 6142018
13 6150545
13 6150770
13 6150885
13 6150914
13 6150915
13 6150937
13 6150947
13 6150997
13 6155826
13 6156043
13 6164644
13 6185087
13 6185088
13 6185169
13 6189015
13 6189398
13 6193770
13 6200661
13 6200715
13 6260344
13 6293541
13 6293545
13 6293762
13 6294123
13 6294202
13 6294619
13 6294643
13 6296590
13 6296688
13 6302003
13 6307791
13 6307939
13 6307942
13 6312993
13 6328665
13 6390129
13 6390131
13 6421052
13 6421152
13 6421197
13 6442443
13 6442854
13 6442931
13 6473299
13 6473305
13 6478969
13 6479012
13 6479023
13 6479027
13 6479854
13 6479885
13 6479957
13 6480002
13 6543547
13 6543619
13 6555619
13 6560862
13 6561199
13 6561214
13 6561220
13 6586075
13 6586177
13 6587568
13 6587571
13 6587628
13 6589464
13 6589728
13 6589795
13 6590031
13 6590052
13 6592881
13 6593156
13 6595083
13 6595101
13 6595266
13 6595306
13 6596229
13 6598666
13 6607028
13 6611440
13 6612686
13 6620913
13 6621355
13 6623136
13 6649960
13 6649993
13 6650469
13 6653706
13 6653730
13 6653731
13 6687687
13 6698507
13 6709825
13 6710216
13 6728333
13 6728335
13 6765657
13 6765830
13 6793716
13 6805179
13 6882420
13 6897377
13 6924287
13 6924336
13 6924370
13 6924371
13 6950116
13 6950207
13 6950433
13 6950679
13 6991071
13 6991195
13 6995978
13 7021447
13 7052086
13 7052091
13 7052262
13 7053323
13 7065443
13 7081229
13 7081418
13 7106718
13 7116427
13 7146135
13 7149429
13 7167817
13 7168153
13 7173079
13 7173473
13 7189538
13 7224255
13 7224319
13 7242398
13 7242427
13 7242579
13 7243008
13 7251077
13 7289814
13 7289815
13 7368799
13 7368803
13 7368814
13 7376004
13 7376082
13 7381936
13 7382453
13 7403189
13 7403699
13 7403750
13 7404224
13 7410611
13 7415540
13 7458451
13 7458456
13 7461150
13 7482723
13 7482902
13 7486966
13 7486972
13 7487273
13 7544916
13 7544952
13 7545246
13 7568001
13 7568018
13 7568061
13 7675616
13 7679338
13 7679340
13 7679639
13 7798060
13 7908936
13 7908945
13 7926719
13 7927096
13 7927122
13 7989204
13 7989510
13 7990580
13 7991086
13 7991413
13 7996658
13 7996682
13 7996713
13 7996818
13 7996821
13 7996983
13 7997000
13 7997426
13 7997475
13 8020443
13 8020464
13 8028461
13 8028729
13 8057609
13 8057614
13 8057618
13 8057624
13 8057653
13 8057673
13 8058094
13 8088754
13 8112958
13 8119455
13 8132652
13 8218699
13 8219159
13 8219172
13 8263560
13 8300070
13 8320077
13 8348461
13 8370909
13 8389145
13 8393545
13 8393589
13 8398885
13 8398924
13 8426392
13 8426393
13 8442226
13 8442230
13 8563041
13 8563673
13 8576764
13 8577079
13 8586158
13 8586524
13 8594928
13 8611435
13 8613639
13 8623329
13 8633950
13 8633956
13 8634001
13 8644249
13 8752058
13 8784988
13 8786041
13 8790025
13 8797751
13 8797758
13 8797864
13 8862452
13 8862927
13 8863054
13 8924368
13 8936156
13 8941190
13 8941287
13 8947976
13 8961357
13 8961358
13 8961367
13 8968927
13 8975986
13 9001533
13 9001534
13 9010801
13 9025503
13 9033776
13 9128933
13 9207150
13 9233035
13 9233038
13 9241479
13 9267970
13 9274389
13 9295644
13 9295804
13 9340523
13 9375539
13 9376283
13 9398270
13 9428713
13 9436888
13 9436891
13 9438127
13 9438157
13 9438170
13 9438196
13 9438212
13 9468859
13 9471425
13 9471444
13 9476009
13 9476201
13 9476551
13 9486516
13 9498950
13 9502224
13 9502254
13 9502260
13 9508841
13 9526448
13 9534017
13 9601925
13 9670916
13 9671022
13 9671184
13 9711260
13 9716345
13 9718834
13 9720294
13 9720440
13 9720450
13 9720499
13 9720500
13 9720514
13 9759251
13 9760467
13 9760517
13 9760518
13 9760573
13 9760654
13 9760967
13 9760974
13 9760981
13 9764490
13 9764499
13 9764635
13 9764636
13 9766061
13 9787545
13 9787641
13 9799442
13 9833233
13 9870310
13 9876810
13 9877868
13 9878000
13 9878175
13 9880636
13 9904483
13 9917009
13 9917034
13 9919534
13 9919540
13 9957218
13 9977082
13 9982858
13 9982872
13 9982980
13 9990757
13 9995064
13 9998034
13 9998084
13 9998085
13 10055231
13 10055826
13 10055850
13 10088884
13 10089299
13 10122215
13 10269376
13 10269559
13 10272908
13 10280824
13 10288163
13 10361918
13 10371980
13 10533133
13 10533173
13 10533176
13 10548084
13 10548136
13 10644589
13 10704347
13 10704702
13 10756922
13 10756995
13 10757048
13 10766482
13 10769302
13 10830483
13 10830484
13 10943521
13 10951774
13 10954824
13 11022521
13 11077604
13 11111942
13 11111943
13 11112087
13 11112128
13 11112187
13 11122448
13 11122551
13 11122592
13 11131871
13 11144162
13 11144223
13 11145602
13 11172823
13 11186162
13 11198511
13 11208559
13 11208631
13 11334821
13 11338423
13 11338470
13 11394443
13 11399135
13 11452899
13 11492435
13 11492782
13 11521927
13 11533329
13 11536668
13 11536675
13 11554284
13 11561841
13 11575369
13 11576919
13 11577742
13 11609928
13 11610373
13 11610387
13 11641197
13 11657904
13 11673502
13 11809449
13 11823535
13 11823568
13 11826099
13 11837525
13 11839447
13 11839461
13 11839517
13 11924659
13 11924881
13 11932796
13 11950171
13 11950483
13 11952324
13 11952445
13 11952461
13 11952533
13 12007726
13 12028274
13 12037242
13 12038581
13 12101934
13 12113234
13 12140328
13 12175516
13 12231844
13 12244684
13 12249581
13 12249615
13 12262074
13 12298493
13 12341196
13 12403460
13 12404009
13 12404019
13 12427895
13 12484510
13 12528084
13 12553580
13 12554960
13 12556844
13 12567960
13 12599823
13 12602459
13 12602506
13 12614676
13 12692169
13 12692207
13 12721438
13 12721871
13 12728903
13 12734698
13 12776493
13 12807097
13 12817494
13 12828392
13 12831676
13 12831709
13 12832071
13 12832099
13 12873071
13 12875185
13 12879674
13 12879851
13 12911492
13 12919265
13 12934844
13 12935192
13 12942634
13 12942635
13 12961908
13 12962057
13 12962086
13 12962094
13 12962124
13 13018951
13 13022427
13 13149488
13 13210356
13 13245183
13 13245455
13 13245503
13 13303434
13 13304684
13 13319503
13 13319881
13 13333448
13 13356901
13 13364654
13 13364673
13 13390490
13 13390534
13 13390679
13 13392156
13 13392165
13 13416489
13 13425186
13 13425189
13 13430818
13 13430899
13 13453522
13 13457751
13 13465991
13 13466400
13 13480704
13 13558921
13 13581325
13 13612186
13 13612249
13 13640443
13 13642675
13 13728789
13 13728795
13 13750742
13 13750758
13 13750776
13 13750996
13 13770451
13 13770579
13 13770592
13 13770795
13 13770943
13 13771035
13 13771222
13 13825766
13 13825806
13 13887457
13 13887469
13 13887638
13 13903454
13 13907036
13 13907041
13 13912603
13 13921746
13 13924601
13 13945725
13 13967977
13 13967998
13 13968280
13 13979805
13 13984169
13 13984271
13 13987256
13 13987597
13 14104734
13 14105203
13 14105465
13 14117486
13 14117646
13 14125533
13 14204712
13 14205052
13 14205089
13 14210847
13 14211590
13 14211869
13 14215502
13 14234412
13 14244350
13 14253378
13 14278279
13 14278736
13 14279151
13 14279387
13 14279464
13 14280406
13 14315229
13 14315248
13 14322007
13 14322039
13 14331689
13 14331715
13 14370444
13 14383721
13 14395063
13 14395078
13 14395087
13 14395112
13 14395123
13 14403727
13 14404860
13 14417097
13 14417105
13 14431241
13 14431458
13 14432502
13 14455036
13 14460704
13 14489176
13 14489324
13 14490488
13 14490519
13 14496303
13 14510490
13 14511638
13 14511661
13 14516473
13 14521520
13 14523026
13 14523051
13 14523474
13 14523508
13 14533664
13 14538215
